t, x1, y1, x2, y2
0.000000, 0.000000, 0.000000, 198890000.000000, -1651000000.000000
60.000000, 0.026569, -0.218784, 203650095.177002, -1650448446.796909
226.989461, 0.107326, -0.874996, 208408491.825875, -1649883182.335445
393.978922, 0.243530, -1.968461, 213165150.505649, -1649304212.038364
560.968383, 0.436437, -3.499005, 217920031.793895, -1648711541.441515
727.957844, 0.687304, -5.466445, 222673096.287041, -1648105176.193760
894.947305, 0.997389, -7.870600, 227424304.600700, -1647485122.056914
1061.936766, 1.367947, -10.711280, 232173617.369983, -1646851384.905661
1228.926227, 1.800234, -13.988296, 236920995.249827, -1646203970.727493
1395.915688, 2.295503, -17.701452, 241666398.915313, -1645542885.622626
1562.905149, 2.855010, -21.850551, 246409789.061988, -1644868135.803931
1729.894610, 3.480006, -26.435390, 251151126.406181, -1644179727.596859
1896.884071, 4.171745, -31.455764, 255890371.685327, -1643477667.439359
2063.873532, 4.931478, -36.911464, 260627485.658286, -1642761961.881807
2230.862993, 5.760458, -42.802278, 265362429.105658, -1642032617.586924
2397.852454, 6.659934, -49.127989, 270095162.830108, -1641289641.329697
2564.841915, 7.631155, -55.888379, 274825647.656680, -1640533039.997300
2731.831376, 8.675372, -63.083222, 279553844.433117, -1639762820.589014
2898.820837, 9.793833, -70.712293, 284279714.030177, -1638978990.216143
3065.810298, 10.987784, -78.775362, 289003217.341953, -1638181556.101930
3232.799759, 12.258474, -87.272193, 293724315.286189, -1637370525.581480
3399.789220, 13.607147, -96.202550, 298442968.804596, -1636545906.101666
3566.778681, 15.035050, -105.566191, 303159138.863171, -1635707705.221054
3733.768143, 16.543426, -115.362873, 307872786.452510, -1634855930.609808
3900.757604, 18.133520, -125.592345, 312583872.588125, -1633990590.049606
4067.747065, 19.806574, -136.254357, 317292358.310760, -1633111691.433557
4234.736526, 21.563831, -147.348654, 321998204.686707, -1632219242.766102
4401.725987, 23.406532, -158.874976, 326701372.808119, -1631313252.162933
4568.715448, 25.335917, -170.833060, 331401823.793324, -1630393727.850900
4735.704909, 27.353225, -183.222642, 336099518.787141, -1629460678.167917
4902.694370, 29.459696, -196.043451, 340794418.961192, -1628514111.562873
5069.683831, 31.656568, -209.295214, 345486485.514217, -1627554036.595536
5236.673292, 33.945076, -222.977655, 350175679.672387, -1626580461.936463
5403.662753, 36.326459, -237.090494, 354861962.689612, -1625593396.366899
5570.652214, 38.801950, -251.633446, 359545295.847862, -1624592848.778688
5737.641675, 41.372784, -266.606225, 364225640.457470, -1623578828.174172
5904.631136, 44.040194, -282.008540, 368902957.857448, -1622551343.666094
6071.620597, 46.805413, -297.840097, 373577209.415800, -1621510404.477501
6238.610058, 49.669673, -314.100597, 378248356.529827, -1620456019.941644
6405.599519, 52.634204, -330.789740, 382916360.626443, -1619388199.501880
6572.588980, 55.700235, -347.907221, 387581183.162481, -1618306952.711565
6739.578441, 58.868995, -365.452732, 392242785.625007, -1617212289.233962
6906.567902, 62.141713, -383.425961, 396901129.531624, -1616104218.842128
7073.557363, 65.519614, -401.826592, 401556176.430784, -1614982751.418820
7240.546824, 69.003925, -420.654306, 406207887.902096, -1613847896.956384
7407.536285, 72.595870, -439.908782, 410856225.556636, -1612699665.556653
7574.525746, 76.296672, -459.589694, 415501151.037251, -1611538067.430839
7741.515207, 80.107555, -479.696712, 420142626.018867, -1610363112.899430
7908.504668, 84.029741, -500.229504, 424780612.208799, -1609174812.392078
8075.494129, 88.064449, -521.187734, 429415071.347056, -1607973176.447493
8242.483590, 92.212899, -542.571061, 434045965.206644, -1606758215.713335
8409.473051, 96.476310, -564.379143, 438673255.593877, -1605529940.946099
8576.462512, 100.855899, -586.611633, 443296904.348678, -1604288363.011010
8743.451973, 105.352883, -609.268181, 447916873.344886, -1603033492.881907
8910.441434, 109.968477, -632.348433, 452533124.490561, -1601765341.641132
9077.430895, 114.703894, -655.852033, 457145619.728287, -1600483920.479418
9244.420356, 119.560348, -679.778619, 461754321.035474, -1599189240.695771
9411.409817, 124.539051, -704.127828, 466359190.424666, -1597881313.697359
9578.399278, 129.641214, -728.899293, 470960189.943838, -1596560150.999393
9745.388739, 134.868046, -754.092643, 475557281.676705, -1595225764.225012
9912.378200, 140.220756, -779.707503, 480150427.743017, -1593878165.105166
10079.367661, 145.700551, -805.743496, 484739590.298866, -1592517365.478495
10246.357122, 151.308637, -832.200241, 489324731.536984, -1591143377.291214
10413.346583, 157.046219, -859.077353, 493905813.687047, -1589756212.596987
10580.336044, 162.914501, -886.374444, 498482799.015971, -1588355883.556815
10747.325505, 168.914686, -914.091123, 503055649.828216, -1586942402.438904
10914.314966, 175.047975, -942.226995, 507624328.466082, -1585515781.618552
11081.304428, 181.315567, -970.781662, 512188797.310010, -1584076033.578020
11248.293889, 187.718663, -999.754722, 516749018.778881, -1582623170.906410
11415.283350, 194.258460, -1029.145770, 521304955.330313, -1581157206.299540
11582.272811, 200.936154, -1058.954398, 525856569.460959, -1579678152.559818
11749.262272, 207.752940, -1089.180193, 530403823.706804, -1578186022.596118
11916.251733, 214.710013, -1119.822742, 534946680.643463, -1576680829.423648
12083.241194, 221.808564, -1150.881624, 539485102.886476, -1575162586.163828
12250.230655, 229.049787, -1182.356418, 544019053.091603, -1573631306.044154
12417.220116, 236.434869, -1214.246699, 548548493.955124, -1572087002.398078
12584.209577, 243.965001, -1246.552038, 553073388.214128, -1570529688.664867
12751.199038, 251.641370, -1279.272003, 557593698.646812, -1568959378.389480
12918.188499, 259.465162, -1312.406158, 562109388.072774, -1567376085.222434
13085.177960, 267.437561, -1345.954064, 566620419.353306, -1565779822.919667
13252.167421, 275.559752, -1379.915280, 571126755.391687, -1564170605.342412
13419.156882, 283.832916, -1414.289360, 575628359.133475, -1562548446.457055
13586.146343, 292.258235, -1449.075854, 580125193.566804, -1560913360.335007
13753.135804, 300.836887, -1484.274310, 584617221.722670, -1559265361.152564
13920.125265, 309.570050, -1519.884274, 589104406.675224, -1557604463.190769
14087.114726, 318.458902, -1555.905286, 593586711.542066, -1555930680.835279
14254.104187, 327.504618, -1592.336883, 598064099.484530, -1554244028.576225
14421.093648, 336.708370, -1629.178600, 602536533.707980, -1552544521.008073
14588.083109, 346.071333, -1666.429968, 607003977.462094, -1550832172.829482
14755.072570, 355.594677, -1704.090516, 611466394.041157, -1549106998.843169
14922.062031, 365.279571, -1742.159766, 615923746.784348, -1547369013.955761
15089.051492, 375.127183, -1780.637241, 620375999.076025, -1545618233.177660
15256.040953, 385.138681, -1819.522459, 624823114.346019, -1543854671.622894
15423.030414, 395.315229, -1858.814933, 629265056.069916, -1542078344.508979
15590.019875, 405.657992, -1898.514175, 633701787.769345, -1540289267.156770
15757.009336, 416.168131, -1938.619693, 638133273.012265, -1538487454.990319
15923.998797, 426.846807, -1979.130992, 642559475.413249, -1536672923.536728
16090.988258, 437.695180, -2020.047572, 646980358.633771, -1534845688.426004
16257.977719, 448.714408, -2061.368933, 651395886.382489, -1533005765.390908
16424.967180, 459.905646, -2103.094569, 655806022.415530, -1531153170.266814
16591.956641, 471.270049, -2145.223971, 660210730.536773, -1529287918.991550
16758.946102, 482.808772, -2187.756627, 664609974.598132, -1527410027.605260
16925.935563, 494.522964, -2230.692023, 669003718.499841, -1525519512.250244
17092.925024, 506.413778, -2274.029641, 673391926.190733, -1523616389.170814
17259.914485, 518.482360, -2317.768959, 677774561.668523, -1521700674.713137
17426.903946, 530.729858, -2361.909451, 682151588.980091, -1519772385.325087
17593.893407, 543.157418, -2406.450592, 686522972.221757, -1517831537.556088
17760.882868, 555.766183, -2451.391848, 690888675.539569, -1515878148.056963
17927.872329, 568.557296, -2496.732685, 695248663.129576, -1513912233.579777
18094.861790, 581.531897, -2542.472567, 699602899.238111, -1511933810.977684
18261.851251, 594.691125, -2588.610952, 703951348.162068, -1509942897.204770
18428.840713, 608.036118, -2635.147295, 708293974.249179, -1507939509.315894
18595.830174, 621.568012, -2682.081050, 712630741.898295, -1505923664.466534
18762.819635, 635.287940, -2729.411667, 716961615.559659, -1503895379.912625
18929.809096, 649.197035, -2777.138591, 721286559.735187, -1501854673.010404
19096.798557, 663.296428, -2825.261265, 725605538.978740, -1499801561.216247
19263.788018, 677.587248, -2873.779130, 729918517.896401, -1497736062.086511
19430.777479, 692.070622, -2922.691621, 734225461.146751, -1495658193.277369
19597.766940, 706.747677, -2971.998174, 738526333.441141, -1493567972.544653
19764.756401, 721.619537, -3021.698217, 742821099.543969, -1491465417.743689
19931.745862, 736.687323, -3071.791179, 747109724.272951, -1489350546.829132
20098.735323, 751.952157, -3122.276483, 751392172.499395, -1487223377.854806
20265.724784, 767.415157, -3173.153550, 755668409.148473, -1485083928.973536
20432.714245, 783.077442, -3224.421799, 759938399.199493, -1482932218.436984
20599.703706, 798.940125, -3276.080642, 764202107.686169, -1480768264.595482
20766.693167, 815.004322, -3328.129492, 768459499.696896, -1478592085.897866
20933.682628, 831.271144, -3380.567758, 772710540.375013, -1476403700.891308
21100.672089, 847.741701, -3433.394844, 776955194.919080, -1474203128.221148
21267.661550, 864.417103, -3486.610152, 781193428.583142, -1471990386.630727
21434.651011, 881.298455, -3540.213081, 785425206.677001, -1469765494.961212
21601.640472, 898.386862, -3594.203028, 789650494.566480, -1467528472.151432
21768.629933, 915.683428, -3648.579384, 793869257.673696, -1465279337.237702
21935.619394, 933.189254, -3703.341540, 798081461.477322, -1463018109.353655
22102.608855, 950.905440, -3758.488882, 802287071.512856, -1460744807.730068
22269.598316, 968.833083, -3814.020792, 806486053.372886, -1458459451.694688
22436.587777, 986.973278, -3869.936652, 810678372.707356, -1456162060.672061
22603.577238, 1005.327121, -3926.235839, 814863995.223829, -1453852654.183354
22770.566699, 1023.895704, -3982.917727, 819042886.687753, -1451531251.846184
22937.556160, 1042.680116, -4039.981687, 823215012.922726, -1449197873.374438
23104.545621, 1061.681446, -4097.427087, 827380339.810754, -1446852538.578100
23271.535082, 1080.900780, -4155.253292, 831538833.292518, -1444495267.363073
23438.524543, 1100.339204, -4213.459663, 835690459.367637, -1442126079.730998
23605.514004, 1119.997800, -4272.045560, 839835184.094922, -1439744995.779081
23772.503465, 1139.877649, -4331.010339, 843972973.592647, -1437352035.699911
23939.492926, 1159.979831, -4390.353352, 848103794.038802, -1434947219.781279
24106.482387, 1180.305421, -4450.073949, 852227611.671354, -1432530568.406001
24273.471848, 1200.855496, -4510.171476, 856344392.788508, -1430102102.051732
24440.461309, 1221.631128, -4570.645278, 860454103.748965, -1427661841.290789
24607.450770, 1242.633390, -4631.494694, 864556710.972179, -1425209806.789966
24774.440231, 1263.863350, -4692.719064, 868652180.938616, -1422746019.310353
24941.429692, 1285.322075, -4754.317721, 872740480.190009, -1420270499.707149
25108.419153, 1307.010632, -4816.289996, 876821575.329615, -1417783268.929480
25275.408614, 1328.930083, -4878.635220, 880895433.022473, -1415284348.020213
25442.398075, 1351.081491, -4941.352717, 884962019.995655, -1412773758.115772
25609.387536, 1373.465914, -5004.441809, 889021303.038524, -1410251520.445949
25776.376998, 1396.084410, -5067.901818, 893073249.002985, -1407717656.333720
25943.366459, 1418.938035, -5131.732059, 897117824.803741, -1405172187.195053
26110.355920, 1442.027842, -5195.931847, 901154997.418547, -1402615134.538726
26277.345381, 1465.354883, -5260.500492, 905184733.888458, -1400046519.966132
26444.334842, 1488.920207, -5325.437302, 909207001.318081, -1397466365.171093
26611.324303, 1512.724862, -5390.741582, 913221766.875833, -1394874691.939668
26778.313764, 1536.769892, -5456.412634, 917228997.794182, -1392271522.149966
26945.303225, 1561.056342, -5522.449758, 921228661.369902, -1389656877.771947
27112.292686, 1585.585252, -5588.852249, 925220724.964324, -1387030780.867240
27279.282147, 1610.357662, -5655.619400, 929205156.003581, -1384393253.588940
27446.271608, 1635.374609, -5722.750503, 933181921.978856, -1381744318.181423
27613.261069, 1660.637128, -5790.244844, 937150990.446633, -1379083996.980146
27780.250530, 1686.146251, -5858.101708, 941112329.028941, -1376412312.411457
27947.239991, 1711.903010, -5926.320377, 945065905.413601, -1373729286.992397
28114.229452, 1737.908434, -5994.900129, 949011687.354474, -1371034943.330507
28281.218913, 1764.163549, -6063.840240, 952949642.671702, -1368329304.123626
28448.208374, 1790.669379, -6133.139984, 956879739.251956, -1365612392.159700
28615.197835, 1817.426947, -6202.798630, 960801945.048677, -1362884230.316582
28782.187296, 1844.437273, -6272.815446, 964716228.082324, -1360144841.561834
28949.176757, 1871.701376, -6343.189695, 968622556.440612, -1357394248.952526
29116.166218, 1899.220270, -6413.920641, 972520898.278756, -1354632475.635041
29283.155679, 1926.994971, -6485.007540, 976411221.819711, -1351859544.844869
29450.145140, 1955.026489, -6556.449650, 980293495.354419, -1349075479.906414
29617.134601, 1983.315834, -6628.246224, 984167687.242040, -1346280304.232784
29784.124062, 2011.864013, -6700.396511, 988033765.910199, -1343474041.325596
29951.113523, 2040.672032, -6772.899759, 991891699.855221, -1340656714.774770
30118.102984, 2069.740893, -6845.755212, 995741457.642373, -1337828348.258329
30285.092445, 2099.071597, -6918.962113, 999583007.906100, -1334988965.542190
30452.081906, 2128.665141, -6992.519700, 1003416319.350259, -1332138590.479965
30619.071367, 2158.522524, -7066.427210, 1007241360.748362, -1329277247.012753
30786.060828, 2188.644737, -7140.683875, 1011058100.943808, -1326404959.168938
30953.050289, 2219.032774, -7215.288928, 1014866508.850120, -1323521751.063979
31120.039750, 2249.687624, -7290.241595, 1018666553.451177, -1320627646.900205
31287.029211, 2280.610273, -7365.541102, 1022458203.801454, -1317722670.966609
31454.018672, 2311.801708, -7441.186670, 1026241429.026247, -1314806847.638637
31621.008133, 2343.262910, -7517.177520, 1030016198.321916, -1311880201.377984
31787.997594, 2374.994860, -7593.512869, 1033782480.956109, -1308942756.732383
31954.987055, 2406.998536, -7670.191930, 1037540246.267996, -1305994538.335393
32121.976516, 2439.274914, -7747.213916, 1041289463.668505, -1303035570.906195
32288.965977, 2471.824969, -7824.578034, 1045030102.640544, -1300065879.249374
32455.955438, 2504.649670, -7902.283490, 1048762132.739237, -1297085488.254715
32622.944899, 2537.749987, -7980.329489, 1052485523.592151, -1294094422.896984
32789.934360, 2571.126886, -8058.715230, 1056200244.899527, -1291092708.235722
32956.923822, 2604.781333, -8137.439910, 1059906266.434502, -1288080369.415029
33123.913283, 2638.714288, -8216.502727, 1063603558.043343, -1285057431.663352
33290.902744, 2672.926712, -8295.902871, 1067292089.645670, -1282023920.293267
33457.892205, 2707.419562, -8375.639533, 1070971831.234684, -1278979860.701271
33624.881666, 2742.193793, -8455.711899, 1074642752.877388, -1275925278.367562
33791.871127, 2777.250357, -8536.119154, 1078304824.714817, -1272860198.855823
33958.860588, 2812.590204, -8616.860481, 1081958016.962262, -1269784647.813009
34125.850049, 2848.214283, -8697.935057, 1085602299.909488, -1266698650.969130
34292.839510, 2884.123539, -8779.342060, 1089237643.920963, -1263602234.137030
34459.828971, 2920.318915, -8861.080664, 1092864019.436077, -1260495423.212172
34626.818432, 2956.801351, -8943.150039, 1096481396.969363, -1257378244.172419
34793.807893, 2993.571787, -9025.549355, 1100089747.110721, -1254250723.077816
34960.797354, 3030.631157, -9108.277776, 1103689040.525635, -1251112886.070369
35127.786815, 3067.980395, -9191.334468, 1107279247.955394, -1247964759.373825
35294.776276, 3105.620432, -9274.718590, 1110860340.217313, -1244806369.293452
35461.765737, 3143.552197, -9358.429300, 1114432288.204947, -1241637742.215818
35628.755198, 3181.776616, -9442.465755, 1117995062.888313, -1238458904.608570
35795.744659, 3220.294613, -9526.827107, 1121548635.314104, -1235269883.020210
35962.734120, 3259.107108, -9611.512507, 1125092976.605906, -1232070704.079873
36129.723581, 3298.215021, -9696.521102, 1128628057.964415, -1228861394.497106
36296.713042, 3337.619268, -9781.852038, 1132153850.667653, -1225641981.061641
36463.702503, 3377.320763, -9867.504459, 1135670326.071178, -1222412490.643171
36630.691964, 3417.320416, -9953.477503, 1139177455.608302, -1219172950.191127
36797.681425, 3457.619138, -10039.770308, 1142675210.790303, -1215923386.734454
36964.670886, 3498.217834, -10126.382011, 1146163563.206637, -1212663827.381380
37131.660347, 3539.117409, -10213.311743, 1149642484.525151, -1209394299.319195
37298.649808, 3580.318762, -10300.558635, 1153111946.492291, -1206114829.814020
37465.639269, 3621.822795, -10388.121814, 1156571920.933318, -1202825446.210584
37632.628730, 3663.630402, -10476.000406, 1160022379.752511, -1199526175.931992
37799.618191, 3705.742477, -10564.193532, 1163463294.933383, -1196217046.479498
37966.607652, 3748.159913, -10652.700314, 1166894638.538886, -1192898085.432277
38133.597113, 3790.883597, -10741.519869, 1170316382.711617, -1189569320.447195
38300.586574, 3833.914416, -10830.651311, 1173728499.674030, -1186230779.258580
38467.576035, 3877.253253, -10920.093755, 1177130961.728638, -1182882489.677987
38634.565496, 3920.900989, -11009.846309, 1180523741.258225, -1179524479.593976
38801.554957, 3964.858504, -11099.908082, 1183906810.726041, -1176156776.971872
38968.544418, 4009.126672, -11190.278180, 1187280142.676019, -1172779409.853538
39135.533879, 4053.706368, -11280.955705, 1190643709.732968, -1169392406.357138
39302.523340, 4098.598462, -11371.939757, 1193997484.602784, -1165995794.676913
39469.512801, 4143.803821, -11463.229436, 1197341440.072648, -1162589603.082936
39636.502262, 4189.323313, -11554.823836, 1200675549.011230, -1159173859.920888
39803.491723, 4235.157799, -11646.722051, 1203999784.368888, -1155748593.611818
39970.481184, 4281.308140, -11738.923171, 1207314119.177872, -1152313832.651910
40137.470645, 4327.775194, -11831.426286, 1210618526.552522, -1148869605.612248
40304.460107, 4374.559816, -11924.230481, 1213912979.689467, -1145415941.138580
40471.449568, 4421.662858, -12017.334841, 1217197451.867822, -1141952867.951080
40638.439029, 4469.085170, -12110.738445, 1220471916.449391, -1138480414.844116
40805.428490, 4516.827599, -12204.440375, 1223736346.878857, -1134998610.686007
40972.417951, 4564.890990, -12298.439705, 1226990716.683986, -1131507484.418788
41139.407412, 4613.276186, -12392.735511, 1230234999.475818, -1128007065.057973
41306.396873, 4661.984024, -12487.326865, 1233469168.948861, -1124497381.692315
41473.386334, 4711.015341, -12582.212835, 1236693198.881291, -1120978463.483568
41640.375795, 4760.370972, -12677.392490, 1239907063.135142, -1117450339.666243
41807.365256, 4810.051747, -12772.864895, 1243110735.656498, -1113913039.547377
41974.354717, 4860.058496, -12868.629112, 1246304190.475690, -1110366592.506283
42141.344178, 4910.392043, -12964.684201, 1249487401.707483, -1106811027.994315
42308.333639, 4961.053213, -13061.029222, 1252660343.551268, -1103246375.534624
42475.323100, 5012.042825, -13157.663228, 1255822990.291257, -1099672664.721918
42642.312561, 5063.361697, -13254.585275, 1258975316.296667, -1096089925.222219
42809.302022, 5115.010644, -13351.794414, 1262117296.021911, -1092498186.772618
42976.291483, 5166.990478, -13449.289693, 1265248904.006787, -1088897479.181036
43143.280944, 5219.302009, -13547.070160, 1268370114.876665, -1085287832.325976
43310.270405, 5271.946044, -13645.134858, 1271480903.342676, -1081669276.156284
43477.259866, 5324.923387, -13743.482830, 1274581244.201894, -1078041840.690900
43644.249327, 5378.234838, -13842.113117, 1277671112.337526, -1074405556.018614
43811.238788, 5431.881197, -13941.024756, 1280750482.719093, -1070760452.297822
43978.228249, 5485.863260, -14040.216783, 1283819330.402618, -1067106559.756280
